categoria,id_reseña,Fecha,Título,Contenido,Empresa,Calificación
Banco,CaixaBank_N51,2025-03-07 05:59:40+00:00,Usura bancaria🤣,"Mi tío solicitó un préstamo en CaixaBank y lo obligaron a contratar dos seguros adicionales (vida y hogar) sin darle opción a rechazarlos. Cuando intentamos dar de baja los seguros, nos pusieron trabas para retrasar el proceso, obligándonos a pedir cita en otro momento. Cuando volvimos, la directora Ana nos atendió de forma despectiva y amenazante, asegurando que no le concederían más préstamos y que se encargaría de que ningún CaixaBank lo aprobara en el futuro, como si el dinero saliera de su bolsillo. Una actitud completamente fuera de lugar e impropia de un banco serio. Por otro lado, Joana tuvo un trato algo más moderado, pero con la misma actitud condescendiente, como si fuéramos a pedir limosna en lugar de reclamar un derecho. Al final, CaixaBank ya había ganado más de 2.000 € con este préstamo, pero no les pareció suficiente. Prefieren exprimir al cliente y aprovecharse de la necesidad de las personas para aumentar sus ganancias. ⚠️ Si estás pensando en contratar un préstamo con ellos, revisa bien lo que firmas. No dudarán en aprovechar cualquier oportunidad para beneficiarse a tu costa. Una experiencia decepcionante y un claro ejemplo de usura bancaria.",CaixaBank,1.0
Banco,CaixaBank_N50,2025-03-06 18:13:09+00:00,CAIXABAN Y FNAC,En el Fnac financian atraves de caixabank... te incluyen de todo.. para dar de baja según seguro que te cuelan la atención es nefasta y muy prepotentes..mienten y lo que intentan es confundirte... mala experiencia,CaixaBank,1.0
Banco,CaixaBank_N49,2025-03-05 17:07:50+00:00,ESTAFADORES,"NO ME DEJAN COMPRAR CRIPTOMONEDAS, ME DIJERON QUE ERA ESTAFA, FUI A ING Y PUDE RECUPERAR 35.000 EUROS QUE SUPUESTAMENTE ERAN ESTAFA Y NO LO ERA!!! CAIXABANK ENGAÑA PARA KE NO INBIERTAS EN CRIPTO PORK EYOS NO TIENEN CRIPTOS",CaixaBank,1.0
Banco,CaixaBank_N48,2025-03-05 16:56:03+00:00,Agradecer a Fernando de Caixabank de…,Agradecer a Fernando de Caixabank de calle Real de C.Villalba su amable atención con todos los clientes que allí estábamos.,CaixaBank,5.0
Banco,CaixaBank_N47,2025-03-05 13:06:21+00:00,Llamé Att Cliente por una duda de la app,"Llamé Att Cliente por una duda de la app y me han dado un trato bochornoso,la persona que me atendió me trató fatal y yo mientras aportando una sobredosis de paciencia,cuando al final tenía razón y le bastó con un pues no sé ..no puedo ayudarte.Después de darme un trato deplorable ...en un momento de perdona no te escuché ,subió el tono de voz de forma notoria repitiendo lo que había dicho..me hablaba deletreando las frases como si fuera una niña de 2 años con dificultades de compresión.Cuando le contesté que estaba teniendo mucha paciencia pues era una maleducada me contesta de forma jocosa pues muchas gracias,una llamada de 11min llena de faltas de respeto a modo subidas de tono y deletreos absurdos para finalizar con un no puedo ayudarte. Ángeles",CaixaBank,1.0
Banco,CaixaBank_N46,2025-03-05 05:01:09+00:00,Cambio de banco,"Me consiguieron mejorar las condiciones hipotecarias y las condiciones del resto de prestamos. Excelente trato al cliente, muy bueno y personalizado.",CaixaBank,5.0
Banco,CaixaBank_N45,2025-03-04 16:14:00+00:00,Completo desinteres hacia el clinete,"El gestor cambia casi cada dia, no atiende a las citas, ni utiliza el mismo canal de contacto para responder (cuando llega a responder, cosa que pasa poco) Si se quiere contactar via telefónica, es casi imposible llegar a hablar con alguien Atienden como y cuando quieren. Calificar el servicio como pésimo y casi inexistente es un cumplido.",CaixaBank,1.0
Banco,CaixaBank_N44,2025-03-03 14:26:47+00:00,Personal nada amable y prepotents.,Personal nada amable y prepotents. En bigues i Riells la oficina es una verdadera verguenza. En unos 7 años que llevo con ellos nunca he estado contento y hoy menos con el trato recibido por la Srta susana López. He tocado fondo ....No pienso continuar con ellos. No quiero que me hagan la ⚽ pero tampoco accepto que no se me tracte con un mínimo de respecto y educación .,CaixaBank,1.0
Banco,CaixaBank_N43,2025-03-01 14:55:49+00:00,Gastos Hipotecarios (Morro del Jable - Pajara - Fuerteventura),"Bueno días, tengo una hipoteca firmada en 2001 en Morro del Jable (Pajara - Fuerteventura), en 2017 puse una reclamación para que devolviera dicho banco los gastos hipotecarios y me la rechazarón en 2021 puse otra reclamación a través de una gestora y también me la rechazarón, atendiendo estas reclamaciones a sentencias varias del TJUE (Tribunal de Justicia de la Unión Europea) que instaba a la banca a devolver dichos gastos. Tengo mi cuenta en Morro del Jable (Pajara - Fuerteventura ). Ayer (28/02/2025) fuí a mi oficina recogiendo varios artículos de prensa en los medios en los cuales CaixaBank indicaban que ahora esta dispuesta a devolver dichos gastos bien a través de ATENCION AL CLIENTE y también entregando la documentación (facturas) en la misma oficina...y cual fue mi sorpresa , que es que NO te los recogen, es más ni tan siquiera te pregunta por ellos o si los llevaba en ese momento. Todo esto a atendiendo a la NUEVA resolución del TJUE de 25 de Abril de 2024 que les conmina a devolver dichos gastos indebidamente cobrados. Y eso de que los van devolver sin tener que recurrir el demandante a la vía judicial se cae por propia manera de proceder y es pura falacia o mejor mentira. En definitiva al final NO me recogieron mis facturas y documentos y en ningún momento ningunos de los empleados que me atendierón me preguntaron por ellos. Eso sí al final tuve que inteponer una reclamación atendiendo al desinterés por lo que yo solicitaba y fue el único documento (RECLAMACION) que pude llevarme y tramitar. Es decir siguen poniendo los mismos obstáculos que antaño, poniendo trabas y palos en la rueda para que yo y quien quiera recupere lo que este banco no le perteneció en su día cuando firme la hipoteca (2001) y ahora (2025) cuando vuelvo a reclamarlo. Mucho decir en los medios de comunicación que van a facilitar dicho trámite y lo que vemos y padecemos son las VIEJAS y NUEVAS trabas que salen a relucir, para que me devuelvan y nos devuelvan a todos, lo que NUNCA les perteneció y ahora TAMPOCO les pertenece. Eso sólo tiene un nombre , que todos sabemos...ROBO.",CaixaBank,1.0
Banco,CaixaBank_N42,2025-02-27 17:38:46+00:00,Maleducados,"Maleducados , soberbios,te hablan mal ,te humillan les molesta asta que entres por la puerta ,hacen lo que quieren i con quien quieren ,que te digan que porque tienes una paga no les interesa que tenga la cuenta hay .... sinvergüenzas es lo que son",CaixaBank,1.0
Banco,CaixaBank_N41,2025-02-26 20:59:10+00:00,Pesimos en todo de verdad no te ayudan…,"Pésimos, pésimos",CaixaBank,1.0
Banco,CaixaBank_N40,2025-02-26 19:34:57+00:00,Muy buenas a todos,"Muy buenas a todos Estoy muy decepcionado por la Aplicación de Caixa Bank . Han cambiado todo el movimiento , desde como se abre hasta buscar cualquier movimiento , o cualquier operación que necesitas hacerlo , IMPOSIBLE DE ENCONTRAR !!!! , tienes que hacer mil pasos y aun asi , no te aclaras en todo Lo han hecho de tal manera , para que te quedad siempre pendiente de ellos..... MUY , MUY DECEPCIONADO !!!! Espero que lo cambien por lo menos como al principio . Na más entrabas en la aplicación y todo perfecto , rápido y eficiente.",CaixaBank,1.0
Banco,CaixaBank_N39,2025-02-23 19:12:40+00:00,Es una vergüenza de banco unos…,Es una vergüenza de banco unos ladrones con pedigri con comisiones abusivas y trabajadores embustero y liantes deberían hacerles una investigación a fondo a estos ladrones,CaixaBank,1.0
Banco,CaixaBank_N38,2025-02-21 22:51:44+00:00,La CaixaBank Ibi,La CaixaBank e Ibi Región Alicante) Buen día. Mi esposa solía tener a la señora Anna como persona de contacto. Era una persona muy profesional y amigable. Pero lamentablemente sin consultar conseguí a la señora Patricia como mi nueva persona de contacto. Siempre serás bienvenido con un buen servicio y un trato amable. Espero que todos los clientes presenten una denuncia oficial contra este empleado en la sede de La CaixaBank.,CaixaBank,1.0
Banco,CaixaBank_N37,2025-02-19 14:31:56+00:00,UNA BASURA EL SERVICIO DE ESTOS…,UNA BASURA EL SERVICIO DE ESTOS CATALANES!! UN M MINUTOS Y MINUTOS AL TELEFÉONO Y NO TE RESUELVEN NADA!!,CaixaBank,1.0
Banco,CaixaBank_N36,2025-02-19 13:58:19+00:00,Problemas con la cuenta nueva y la…,Problemas con la cuenta nueva y la tarjeta imposible ingresar dinero en el cajero mas de 2 meses con el problema y sin solucion. Cerre al cuenta.,CaixaBank,1.0
Banco,CaixaBank_N35,2025-02-19 08:33:57+00:00,Te dan un crédito de 3000€y te lo van recortando hasta 2390€y no son trasparentes en tarjeta de crédito ni en abonos de mi en abonos de ali express ni de cobros 4 cobros y no veo que descuenten lo,Te dan un crédito de 3000€te lo van recortando hasta 2390€ no son trasparentes en tarjeta de crédito ni de devoluciones no de Ali express ni de cobros de. La cuota no veo 4 cobros y no descuenta de crédito pero Banco CaixaBank,CaixaBank,1.0
Banco,CaixaBank_N34,2025-02-17 10:45:07+00:00,Despues de 30 años me voy de este…,"Despues de 30 años me voy de este banco. La ultima que me han hecho es retenerme 500e durante mas de una semana por la cara, porque un cajero no me lo dió y me lo retubieron. Y si a alguien le fuese de estos 500 e poder comer? Por suerte no es mi caso pero vaya verguenza!! Nunca más me pasará",CaixaBank,1.0
Banco,CaixaBank_N33,2025-02-16 16:47:09+00:00,la Caixa (El Peor Banco del Mundo),"Son lo peor. Me tocó la hipoteca con ellos, cobraban comisiones por todo e incluso mantenimiento de cuenta cuando solo tenía la hipoteca Desde el año 2012 no tenía contacto con ellos , y ahora claro esta no me devuelven los gastos de la hipoteca,Dicen que ha caducado, es mentira el gobierno dice que no caducan.No me contestan por el email que les mando, me dicen que me lo mandan por correo, mentira, o por un email que no puedo acceder, el caso es dar vueltas a el asunto y no pagarme lo que es mio.Son unos sinvergüenzas... yo no sé cómo les quedan clientes",CaixaBank,1.0
Banco,CaixaBank_N32,2025-02-15 23:00:45+00:00,Ineptos,"Puedo hablar de la sucursal de Santa Eulalia (Hospitalet Ll), lo peor que yo he conocido en mi dilatada carrera como persona vinculada al sector empresarial… en mi caso se trata de una gestión testamentaria (fallecimiento de mi padre)… no me voy a explayar, a día de hoy tres abogados de primer nivel y la misma notaría se ponen las manos en la cabeza al observar la resolución final. Lo peor, que no te contestan, que te dejan solo y al final un trámite sencillo se convierte en una pesadilla por su incompetencia profesional y tienes que acabar en manos de abogados. Un director incompetente, una gestora inepta, que cuando se dan cuenta de su ineptitud, desaparece y la recolocan en otra entidad bancaria y un departamento de gestión testamentaria que nunca contestan por teléfono y mucho menos a los emails Abuso de poder.",CaixaBank,1.0
Banco,CaixaBank_N31,2025-02-13 12:16:37+00:00,Atención al cliente muy deficiente,"Atención al cliente muy deficiente, sin aportar ayuda ni soluciones de financiación a un cliente que lleva muchos años",CaixaBank,1.0
Banco,CaixaBank_N30,2025-02-12 21:38:35+00:00,Una grupo de ladrones y estafadores a las personas mayores y vulnerables.,"Por favor tened cuidado en esta sucursal 3270 de Camino de Ganapanes 33, barrio del Pilar, Madrid, abrió mi madre una cuenta aquí le dieron una tarjeta de crédito “gratis”, porqué una de débito le cobran un mantenimiento anual de 50€ (aunque tenga la pensión domiciliada de por vida); está magnífica tarjeta de crédito todo lo que compre o saqué en efectivo hasta el límite de la tarjeta te cobran un 1,42% TAE 18,44%, la persona que me atendió una desalmada llamada María de la Cámara y tiene la poca vergüenza de decirme que la forma de pago con esa tarjeta la ha puesto mi madre que ellos la entregan a vencimiento 2 días cargó en cuenta, y veo en el extracto que algunas compras y disposición de efectivo están a 4 , 6 o 12 meses, pero que cachondeo es este señores, esto no es la tarjeta Alcampo que cada vez que compras indicas pago actual o fin de mes. Para solventar esta deuda que la estaban generando por estafa pide 2.000€ de préstamo que se lo proporcionan con mucho gusto, pero como sigue con la misma tarjeta siguen cobrándole intereses a diestro y siniestro cada vez que opera con ella, la deuda sigue aumentado y la única solución que ve mi madre una mujer de 72 años con una minusválida del 58% es aumentar el préstamo a 5.000€, pero claro esta vez viene el director del banco un sinvergüenza aún mayor llamado Francisco Javier Jiménez Vicente y le dice que para que le dé el préstamo tiene que contratar 2 seguros uno de hogar básico por el módico precio de 331,56€ para un piso antiguo de 50 metros cuadrados, que tiene que cancelar el que tiene que aún no estaba vencido y un seguro de accidentes también con SegurCaixa por valor anual de 420,60€ ( tampoco le dicen que lo contrata por 3 años que es el vencimiento del préstamo), que si no no le dan el préstamo. Por fin anulan la tarjeta que le generaba dicho pufo, no conformes con estafarla 5.000€ + 2 seguros a una pensionista que trabajando duro generó una pensión de 900€, le dan otra tarjeta igual con distinta numeración, que ha generado otra deuda en poco tiempo de 1.200€. Al ver ya la pobre mujer de que esto cada vez iba a más me cuenta lo ocurrido. Hoy hemos tenido cita con esta personaje que no tiene otro nombre por haber ayudado con esta estafada hacia mi madre, no nos han dado solución ninguna salvo abonar la deuda y aún haciéndolo se niegan a anular los seguros. Mi madre es una mujer mayor y se han aprovechado de su buena voluntad y confianza estafándola, por suerte tiene alguien que de la cara por ella y ayudarla, pero no todas las personas mayores y vulnerables tienen esa suerte, así que cuidado con esta gentuza, les recomiendo cámbiense de sucursal o de banco porque los próximos pueden ser ustedes. Gracias por leer mi humilde opinión.",CaixaBank,1.0
